Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Alt Text,Status
"organic-all-purpose","Organic All-Purpose Fertilizer","<p>A balanced, OMRI-listed granular for beds, bags, and greenhouse pots. Food crops, not lawn coloring.</p><p><strong>Is this right for me?</strong> Soil growers. Hydroponic nutrients are a different bottle — do not dump this in a reservoir.</p><ul><li>Analysis: 4-5-4</li><li>Listed: OMRI</li></ul>","HarvestHome","Sustainable Gardening","fertilizer, organic, soil, tomato","TRUE","Title","Default","HH-0091","1814","shopify","32","deny","manual","18.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/organic-all-purpose.webp","Organic All-Purpose Fertilizer","active"
"neem-soap-kit","Natural Pest Kit","<p>Neem, insecticidal soap, and a hand sprayer. For aphids and whitefly before they become a personality.</p><p><strong>Is this right for me?</strong> Soft-bodied pests on food plants. Not a miracle for squash vine borer.</p><ul><li>Includes: Neem, soap, 1 L sprayer</li></ul>","HarvestHome","Sustainable Gardening","pest, organic, neem, aphids","TRUE","Title","Default","HH-0092","1361","shopify","33","deny","manual","24.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/neem-soap-kit.webp","Natural Pest Kit","active"
"cedar-mulch","Cedar Mulch, 3 cu ft","<p>Aromatic mulch that keeps drip line in place and soil from baking. Water conservation you can see.</p><p><strong>Is this right for me?</strong> Beds with drip or soaker underneath. Do not pile it against stems.</p><ul><li>Volume: 3 cu ft</li></ul>","HarvestHome","Sustainable Gardening","mulch, water, soil","TRUE","Title","Default","HH-0093","9072","shopify","34","deny","manual","12.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/cedar-mulch.webp","Cedar Mulch, 3 cu ft","active"
"raised-bed-4x8","Cedar Raised Bed 4×8","<p>An 11-inch cedar 4×8 that is the unit of American food gardening for a reason. Two people, a level patch, a weekend.</p><p><strong>Is this right for me?</strong> The default backyard food plot. Skip it only if you already have in-ground soil you trust.</p><ul><li>Size: 4 × 8 × 11 in</li><li>Material: Cedar</li></ul>","HarvestHome","Sustainable Gardening","raised-bed, cedar, beginner, food","TRUE","Title","Default","HH-0094","17236","shopify","35","deny","manual","189.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/raised-bed-4x8.webp","Cedar Raised Bed 4×8","active"
"hand-tool-set","Forged Hand Tool Set","<p>Trowel, hori-hori, and a hand fork in a canvas wrap. Tools you will still have when the plastic ones have snapped.</p><p><strong>Is this right for me?</strong> Everyone. This is not specialty equipment.</p><ul><li>Pieces: 3</li><li>Wrap: Canvas</li></ul>","HarvestHome","Sustainable Gardening","tools, beginner","TRUE","Title","Default","HH-0095","1361","shopify","36","deny","manual","58.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/hand-tool-set.webp","Forged Hand Tool Set","active"
"soil-test-kit","Soil Test Kit","<p>pH plus N-P-K in a kitchen-table format, with a mail-in voucher for a lab CEC test if you want the grown-up version.</p><p><strong>Is this right for me?</strong> Before you dump fertilizer into a new bed. Especially if you are on fill dirt.</p><ul><li>At-home: pH, N, P, K</li><li>Lab: Voucher included</li></ul>","HarvestHome","Sustainable Gardening","soil, test, ph","TRUE","Title","Default","HH-0096","272","shopify","37","deny","manual","21.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/soil-test-kit.webp","Soil Test Kit","active"
"watering-can-8","8-Liter Watering Can","<p>A balanced can with a fine rose for seedlings and a jet for established pots. You will still want drip. You will still want this.</p><p><strong>Is this right for me?</strong> Seedlings, houseplants, and the beds drip does not reach yet.</p><ul><li>Capacity: 8 L</li><li>Rose: Removable</li></ul>","HarvestHome","Sustainable Gardening","tools, watering, beginner","TRUE","Title","Default","HH-0097","907","shopify","38","deny","manual","36.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/watering-can-8.webp","8-Liter Watering Can","active"
"fabric-pots-7","Reusable Fabric Pots, 7 gal (5-pack)","<p>Aeration pots that do not become brittle in a season. Balconies, greenhouse floors, and the overflow when the bed is full.</p><p><strong>Is this right for me?</strong> Renters and anyone who will move plants. Not a substitute for a bed if you have ground.</p><ul><li>Size: 7 gal</li><li>Count: 5</li></ul>","HarvestHome","Sustainable Gardening","containers, fabric pots, balcony, reusable","TRUE","Title","Default","HH-0098","907","shopify","39","deny","manual","32.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/fabric-pots-7.webp","Reusable Fabric Pots, 7 gal (5-pack)","active"
"tomato-cage-pair","Heavy Tomato Cages, Pair","<p>Powder-coated cages that do not shrug at a Brandywine in August. Fold flat in November.</p><p><strong>Is this right for me?</strong> Indeterminate tomatoes. Cherry plants can use them too. Peppers generally do not need them.</p><ul><li>Height: 54 in</li><li>Count: 2</li></ul>","HarvestHome","Sustainable Gardening","tomato, support, cages","TRUE","Title","Default","HH-0099","4536","shopify","40","deny","manual","44.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/tomato-cage-pair.webp","Heavy Tomato Cages, Pair","active"
"copper-cylinder-feeder","Copper Cylinder Bird Feeder","<p>A squirrel-baffled cylinder in copper that weathers instead of peeling. Holds mixed songbird seed without turning into a hopper of mush.</p><p><strong>Is this right for me?</strong> Yards and decks where you will actually refill it. A feeder you ignore becomes a mess.</p><ul><li>Capacity: 2.5 lb</li><li>Material: Copper and steel</li></ul>","HarvestHome","Backyard Wildlife","birds, feeder, habitat, wildlife","TRUE","Title","Default","HH-0100","1814","shopify","41","deny","manual","68.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/copper-cylinder-feeder.webp","Copper Cylinder Bird Feeder","active"
"squirrel-baffle-feeder","Squirrel-Resistant Feeder","<p>A weight-sensitive perch that closes under a squirrel and stays open for chickadees. Not magic — still place it with a baffle.</p><p><strong>Is this right for me?</strong> If squirrels currently own the feeder. Birds still need native plants; this is the snack bar.</p><ul><li>Mechanism: Weight-sensitive shroud</li></ul>","HarvestHome","Backyard Wildlife","birds, feeder, squirrel","TRUE","Title","Default","HH-0101","2268","shopify","42","deny","manual","54.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/squirrel-baffle-feeder.webp","Squirrel-Resistant Feeder","active"
"bluebird-house","Eastern Bluebird House","<p>A monitored box with the right hole and a clean-out. Bluebirds nest in cavities we removed from the landscape — this puts one back.</p><p><strong>Is this right for me?</strong> Open lawn edges and orchards, mounted at the right height, facing away from prevailing weather.</p><ul><li>Hole: 1.5 in</li><li>Clean-out: Side door</li></ul>","HarvestHome","Backyard Wildlife","birds, house, bluebird, habitat","TRUE","Title","Default","HH-0102","1814","shopify","43","deny","manual","42.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/bluebird-house.webp","Eastern Bluebird House","active"
"bird-bath-bowl","Low Bird Bath","<p>A shallow glazed bath birds will actually use. Deep bowls drown fledglings; this one does not.</p><p><strong>Is this right for me?</strong> A quiet corner with a view from the kitchen. Change the water; mosquitoes would like you not to.</p><ul><li>Depth: 1.25 in center</li><li>Material: Glazed ceramic</li></ul>","HarvestHome","Backyard Wildlife","birds, bath, water, habitat","TRUE","Title","Default","HH-0103","5443","shopify","44","deny","manual","58.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/bird-bath-bowl.webp","Low Bird Bath","active"
"mason-bee-hotel","Mason Bee Hotel","<p>Replaceable tubes, a roof, and a design that can be cleaned — unlike the decorative blocks that become pest apartments.</p><p><strong>Is this right for me?</strong> Sunny, morning-light walls near flowers. A hotel without forage is a prop.</p><ul><li>Tubes: Replaceable paper</li><li>Face: East / southeast</li></ul>","HarvestHome","Backyard Wildlife","bees, pollinator, habitat, mason bee","TRUE","Title","Default","HH-0104","1361","shopify","45","deny","manual","36.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/mason-bee-hotel.webp","Mason Bee Hotel","active"
"butterfly-feeder","Butterfly Feeding Station","<p>A sponge tray for overripe fruit and a perch. A supplement — the real work is host plants like milkweed.</p><p><strong>Is this right for me?</strong> A fun station next to actual habitat plantings. Alone, it is a decoration.</p><ul><li>Type: Fruit sponge tray</li></ul>","HarvestHome","Backyard Wildlife","butterfly, pollinator, habitat","TRUE","Title","Default","HH-0105","454","shopify","46","deny","manual","22.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/butterfly-feeder.webp","Butterfly Feeding Station","active"
"hummingbird-feeder","Glass Hummingbird Feeder","<p>A wide-mouth glass feeder you can actually clean. Four-to-one water to sugar; no red dye.</p><p><strong>Is this right for me?</strong> If you will wash it every few days in heat. A dirty feeder is worse than none.</p><ul><li>Material: Glass</li><li>Ports: 4</li></ul>","HarvestHome","Backyard Wildlife","hummingbird, feeder, birds","TRUE","Title","Default","HH-0106","454","shopify","47","deny","manual","28.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/hummingbird-feeder.webp","Glass Hummingbird Feeder","active"
"bat-house","Colony Bat House","<p>A multi-chamber box for maternity colonies. Mosquito control that is actually ecology, mounted high on a south-facing wall.</p><p><strong>Is this right for me?</strong> Properties with a tall, sunny wall and patience. Occupancy is not overnight.</p><ul><li>Chambers: 3</li><li>Mount: Wall or pole</li></ul>","HarvestHome","Backyard Wildlife","bats, habitat, pest","TRUE","Title","Default","HH-0107","3629","shopify","12","deny","manual","64.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/bat-house.webp","Colony Bat House","active"
"songbird-seed-10","Songbird Seed, 10 lb","<p>A no-filler mix: sunflower, safflower, white millet. What the copper feeder is for.</p><p><strong>Is this right for me?</strong> Anyone with a feeder. Store it dry; skip cheap mixes full of milo the birds kick out.</p><ul><li>Weight: 10 lb</li><li>Mix: Sunflower, safflower, millet</li></ul>","HarvestHome","Backyard Wildlife","bird seed, wildlife, birds","TRUE","Title","Default","HH-0108","4536","shopify","13","deny","manual","18.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/songbird-seed-10.webp","Songbird Seed, 10 lb","active"
"native-shrub-kit","Native Plant Starter Kit","<p>Three potted Northeast natives (seasonal selection) plus planting notes. Habitat that does not arrive as a seed packet you might forget to stratify.</p><p><strong>Is this right for me?</strong> If you want habitat this season, not next. Live plants ship in-season only.</p><ul></ul>","HarvestHome","Backyard Wildlife","native, plants, habitat, pollinator","TRUE","Title","Default","HH-0109","5443","shopify","14","deny","manual","54.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/native-shrub-kit.webp","Native Plant Starter Kit","active"
"first-time-vegetable-garden","First-Time Vegetable Garden","<p>A 4×8 cedar bed, soil amendment, beginner seed crate, hand tools, and a drip kit with a timer. Dinner is the goal; jargon is not.</p><p><strong>Is this right for me?</strong> A sunny patch of yard and a willingness to water while the drip goes in. The most complete beginner path we sell.</p><p><strong>Included:</strong></p><ul><li>Cedar Raised Bed 4×8</li><li>Living Soil Amendment (3 sacks)</li><li>Beginner Seed Crate</li><li>Raised Bed Irrigation Kit</li><li>Mechanical Timer</li><li>Forged Hand Tool Set</li></ul><ul></ul>","HarvestHome","Complete Growing Systems","bundle, beginner, food, raised-bed, kit","TRUE","Title","Default","HH-0110","35380","shopify","15","deny","manual","348.00","392.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/first-time-vegetable-garden.webp","First-Time Vegetable Garden","active"
"backyard-hydroponics-starter","Backyard Hydroponics Starter Kit","<p>Grove Six DWC, a 150W LED, pH pen, clay pebbles, and lettuce seed. Proof that hydroponics can be a patio practice, not a lab.</p><p><strong>Is this right for me?</strong> If you want salad without soil and have a waterproof corner. Not a tomato factory.</p><p><strong>Included:</strong></p><ul><li>Grove Six DWC</li><li>Lumen Bar 150</li><li>Pocket pH Meter</li><li>Clay pebbles 10 L</li><li>Lettuce mix seed</li><li>Timer</li></ul><ul></ul>","HarvestHome","Complete Growing Systems","bundle, hydroponics, beginner, indoor, lettuce","TRUE","Title","Default","HH-0111","14515","shopify","16","deny","manual","268.00","304.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/backyard-hydroponics-starter.webp","Backyard Hydroponics Starter Kit","active"
"balcony-food-garden","Balcony Food Garden","<p>Five fabric pots, an herb seed kit, cherry tomato seed, a watering can, and a clip-rail drip set. Rental-friendly food production.</p><p><strong>Is this right for me?</strong> A railing with six hours of light. If you have only a north well, add a shelf light instead.</p><p><strong>Included:</strong></p><ul><li>5× 7 gal fabric pots</li><li>Indoor Herb Seed Kit</li><li>Organic cherry tomato</li><li>8 L watering can</li><li>Micro drip rail</li></ul><ul></ul>","HarvestHome","Complete Growing Systems","bundle, balcony, beginner, apartment, food","TRUE","Title","Default","HH-0112","5443","shopify","17","deny","manual","128.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/balcony-food-garden.webp","Balcony Food Garden","active"
"greenhouse-starter-package","Greenhouse Starter Package","<p>The Yardhouse 6×8 plus benches, auto vents, a drip kit, and a thermometer pack. A working house, not a kit of walls.</p><p><strong>Is this right for me?</strong> Homeowners ready to place a structure. You still need a pad.</p><p><strong>Included:</strong></p><ul><li>Yardhouse 6×8</li><li>Cedar bench</li><li>Staging shelf</li><li>Two auto vents</li><li>Greenhouse drip kit</li><li>Accessory pack</li></ul><ul></ul>","HarvestHome","Complete Growing Systems","bundle, greenhouse, serious","TRUE","Title","Default","HH-0113","117934","shopify","18","deny","manual","2290.00","2480.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/greenhouse-starter-package.webp","Greenhouse Starter Package","active"
"pollinator-garden-kit","Pollinator Garden Kit","<p>Zinnia mix, milkweed, coneflower, a mason bee hotel, and a planting map for a 6×10 patch. Habitat as a product, not a pamphlet.</p><p><strong>Is this right for me?</strong> A sunny strip you can stop spraying. Pesticide habits and pollinator kits cannot share a shed.</p><p><strong>Included:</strong></p><ul><li>Pollinator zinnia mix</li><li>Common milkweed</li><li>Purple coneflower</li><li>Mason bee hotel</li><li>6×10 planting map</li></ul><ul></ul>","HarvestHome","Complete Growing Systems","bundle, pollinator, habitat, beginner, birds","TRUE","Title","Default","HH-0114","2268","shopify","19","deny","manual","64.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/pollinator-garden-kit.webp","Pollinator Garden Kit","active"
"self-sufficient-backyard","Self-Sufficient Backyard Package","<p>Raised bed, drip automation, compost tumbler, rain barrel, seed vault, and a pollinator strip. The long game: food, water, fertility, habitat.</p><p><strong>Is this right for me?</strong> A yard and a season you can tend. This is a system, not a Saturday impulse.</p><p><strong>Included:</strong></p><ul><li>Cedar Raised Bed 4×8</li><li>Automatic Garden Watering Kit</li><li>Dual Compost Tumbler</li><li>Rain Barrel 50 gal</li><li>Heirloom Seed Vault Box</li><li>Pollinator Garden Kit</li></ul><ul></ul>","HarvestHome","Complete Growing Systems","bundle, food, water, compost, habitat, serious","TRUE","Title","Default","HH-0115","63503","shopify","20","deny","manual","780.00","860.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/self-sufficient-backyard.webp","Self-Sufficient Backyard Package","active"
"indoor-herb-garden","Indoor Herb Garden","<p>The four-tier shelf, herb seed kit, timer, and a watering can. A kitchen garden that does not depend on a landlord’s dirt.</p><p><strong>Is this right for me?</strong> A wall outlet and a corner that can take a 30-inch rack. The most mainstream indoor system we sell.</p><p><strong>Included:</strong></p><ul><li>Four-Tier Growing Shelf</li><li>Indoor Herb Seed Kit</li><li>Smart Outlet Timer</li><li>8 L watering can</li><li>Fabric pots</li></ul><ul></ul>","HarvestHome","Complete Growing Systems","bundle, indoor, herbs, beginner, apartment","TRUE","Title","Default","HH-0116","19051","shopify","21","deny","manual","298.00","329.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/indoor-herb-garden.webp","Indoor Herb Garden","active"
"year-round-food-system","Year-Round Food Growing System","<p>Indoor shelf for winter, DWC for greens, a 4×8 for summer, and lights to start seed in February. The calendar, productized.</p><p><strong>Is this right for me?</strong> If you already know you will garden in January. A lot of gear — satisfying if you use it.</p><p><strong>Included:</strong></p><ul><li>Indoor Herb Garden core (shelf + lights)</li><li>Grove Six DWC</li><li>Cedar Raised Bed 4×8</li><li>Automatic watering kit</li><li>Seed vault box</li><li>Propagation light and heat mat</li></ul><ul></ul>","HarvestHome","Complete Growing Systems","bundle, year-round, food, indoor, serious","TRUE","Title","Default","HH-0117","54431","shopify","22","deny","manual","890.00","980.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/year-round-food-system.webp","Year-Round Food Growing System","active"
"habitat-collection","Build a Backyard Habitat","<p>Feeder, bath, bee hotel, native seed mix, and a bluebird house. The collection that makes a food garden part of a food web.</p><p><strong>Is this right for me?</strong> A yard you will tend as habitat, not a show lawn. Pesticides undo this kit.</p><p><strong>Included:</strong></p><ul><li>Copper cylinder feeder</li><li>Low bird bath</li><li>Mason bee hotel</li><li>Northeast prairie mix</li><li>Eastern bluebird house</li><li>Songbird seed 10 lb</li></ul><ul></ul>","HarvestHome","Complete Growing Systems","bundle, habitat, birds, pollinator, wildlife","TRUE","Title","Default","HH-0118","12701","shopify","23","deny","manual","198.00","222.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/habitat-collection.webp","Build a Backyard Habitat","active"
"pro-quote","Commercial Project Quote","<p>A placeholder SKU for greenhouse bays, bulk seed, and multi-zone irrigation we spec with you. Not a cart impulse — a conversation.</p><p><strong>Is this right for me?</strong> Farms, garden centers, landscapers, and operators. Retail customers should shop the kits.</p><p><strong>Included:</strong></p><ul><li>Discovery call</li><li>Written quote</li></ul><ul><li>Type: Quoted project</li></ul>","HarvestHome","Complete Growing Systems","pro, quote, commercial, wholesale","TRUE","Title","Default","HH-0119","454","shopify","0","deny","manual","0.00","","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/sylvara/main/public/products/pro-quote.webp","Commercial Project Quote","draft"
